[items]{#id}id,operating_name,legal_name,provider_type,code,ukprn,urn
95fb2fe2-84ff-4820-b437-4313af0b1e67,Forest Independent Primary Collegiate SCITT,,school,F82,10046090,
67b2b824-a4d7-44fe-a3cf-960abf6c681e,Forest Learning Alliance,,school,1HW,10068903,109847
41941a79-fa17-4bf4-9c5a-2b299b9bcc10,Forest Way Initial Teacher Training,,school,1L8,10036610,137905
8cb25e34-26f6-4f26-9515-a0b2b9b3bdc8,Forty Hill CofE Primary School,,school,2L8,10073980,102028
7fa93599-0e7a-422e-a92b-77f3661bff94,Forward Education Trust ITT,,school,1MR,10007166,144042
032973a2-cb1a-4c71-a722-e059ffeac9b4,Frank Field Education Trust Be More SCITT,,school,4F3,10081880,
b117f6c7-d6ac-467a-9a5b-e8f0ebce8eea,Futura Teacher Training,,school,3F5,10059285,137523
5afc1e86-578e-448c-a797-5b45655eb023,Future Teacher Training,Future Academies,school,P58,10043978,
f2c29709-b601-48e5-8b9b-7523034c65b3,Futures Teaching,,school,2KR,10043454,140248
dd10dc0d-09f2-42cd-9717-e1bdf75120fe,Gateshead Schools Direct,,school,1EW,10090323,149052
583cc24c-2fc2-4792-8ce3-3ef10c9bdd52,Generate Teaching Hub,,school,15R,10057459,143064
13fadb7f-7bf6-4470-8e01-2e9b218ca765,Geoffrey Field Junior School,,school,1QL,10079852,109781
5c57b01a-2529-4155-8531-cf9b1d45aa56,George Abbot SCITT,,school,G12,10055368,
23ee3c7e-b906-44f4-aa9f-6cd9b8e00bc1,George Abbot SCITT School Direct,,school,1OV,10055368,136906
e0aa516a-07d7-4acc-bd92-defbcc4e4dec,George Spencer Academy SCITT,The Spencer Academies Trust,school,1HR,10058352,
14fa5323-ca8e-422e-a252-2a5ecbe9857c,Gladesmore Community School,,school,1FW,10002675,102157
ae8fb382-7282-4598-bac1-4db5907953da,Glenthorne High School,,school,17J,10034150,136914
4a241663-fb78-401f-b9c4-1df7a7e6ec1c,GLF Teacher Training,,school,2B4,10053217,
c7f9d897-173e-4f2b-950a-1ae78a2d41cc,Gloucestershire Initial Teacher Education Partnership (GITEP),,school,G48,10034789,
9784a5e9-fb04-433c-b015-85c1bc4a61c1,Godalming Learning Partnership,,school,2JT,10072769,125014
af001d1b-d03d-4c85-a46b-993fc2a5ec18,Golborne Trinity,,school,A7D,10015405,106525
12878ab7-ab91-4fdb-84f1-1978d4557061,Goldington Academy,,school,2DM,10033281,136552
cf567b44-69f8-42b3-b02b-e032d12caa6d,"Goldsmiths, University of London","Goldsmiths, University of London",hei,G56,10002718,
02267238-bf51-4e1d-aa76-03162eb1bcce,"GORSE SCITT (Leeds, Bradford, Hull and East Yorkshire)",,school,1N1,10055363,
32fa3b26-7c5a-425a-bbe6-64050f8466fb,Greater Manchester ITT St Patrick’s Centre of Educational Excellence,,school,18A,10018025,105986
0a836b20-7a6b-44f1-89c9-2783eae611f0,Green Park Primary School,,school,2F6,10070130,104884
39d5adf1-908c-4638-b62f-8fdb443a3123,Greenheart Primary Teacher Training,,school,4G1,10060124,139002
9d41452d-e2fa-4018-8100-e4e23e86c1d3,Greenholm Primary School,,school,19R,10038624,138693
adb76031-4c5a-49ae-9d90-6edaf79416b3,Greenwich Learning Partnership,,school,185,10006893,100190
343e864a-2f7b-4715-8d2d-c85a3c111208,Greenwood Academies Trust,,school,1EX,10034998,137184
249b32ee-78b0-4bbb-9edd-a60dda1de999,Grey Court Training School,,school,22S,10039056,138825
70779be0-fc14-4da1-bbca-0a4f2680a408,Growing Expert Teachers,,school,2AO,10005959,139471
e392ca41-5228-4290-822b-3ec171764293,Haberdashers’ Academies Trust South,,school,1KP,10058159,135073
5dc8cdd6-2a1b-4831-b09d-11ea7037bc66,Hackney Teaching Schools' Alliance,,school,1V9,10078024,100250
26e2fc8d-d852-435d-bc4d-85a555b053b3,Hagley Catholic High School,,school,7G8,10047639,141414
74343cd0-2f08-4726-895c-eb3bb048bdc0,Hales Valley Teaching Hub,,school,18E,10061958,143821
c61abac2-e57b-4f93-9bd9-16d59e7eab1a,Halstow Primary School,,school,1V5,10063110,143597
bff2b677-1dcd-4623-9799-a3a4a5932a81,Halterworth Training School Partnership,,school,1A8,10086663,148216
fa7d8179-fc48-4d2a-9ddb-04b2be7e033b,Harris ITE,,school,1WU,10055126,
33eda2f4-1e56-4e91-b61b-68b28f090403,Hartismere School,,school,1GP,10031385,136271
a80b24ad-4dc2-4ec0-aff2-e61611e84291,Hastings and Rother Alliance,,school,1L9,10017797,114612
1b365db4-8212-4a36-a401-85f33d4df03b,Hastings and Rother Alliance with the University of Sussex,,school,4H2,10017797,114612
c9a38447-c034-46ba-bdbe-ccb51980c2cd,Hatton Centre for Education,,school,1Y7,10036614,137912
84280f79-9618-47af-8e97-65da89f61e74,Havering Train2Teach,,school,178,10069441,132776
631babac-da8a-482e-bc0d-ec8937597a71,Haybridge SCITT,The Four Stones Multi Academy Trust,school,2B3,10034167,
02dae7e6-d0e5-43c9-a176-dc4723113e47,Henry Maynard Training E17,,school,2AW,10053211,
1d0051bc-1c18-4d4f-88b5-377f3e883b7f,Hereteach Alliance,,school,22V,10062355,143929
f0571cee-eeac-4bb0-a11f-6ca457cfd63d,Heronsgate Primary School,,school,1EE,10078039,100158
f166e5c4-186d-4e1b-855c-c173a28d54b1,High Force Education (SCITT),,school,H38,10046049,
eed73087-fcea-4f76-8d7a-9c6d36f214de,Hillingdon SCITT,,school,2B5,10059208,
d0310be4-c527-48be-9549-462955265839,HISP Teacher Training,,school,1X9,10033571,
cb215a64-cc20-463e-97ce-42f798929fe2,Hitchin Boys' School,,school,1QY,10039989,139154
dadd7732-6271-4d06-94cd-7118f9dbe1b8,Holy Cross Catholic Multi Academy Company,,school,6J6,10084072,147345
0219e7ec-92fa-4898-a1b1-dd31ea95dd11,Holy Trinity CofE Primary School,,school,292,10073971,102418
2fad2f3b-b350-4824-bde0-7b17a1938fa8,Hope Sentamu Learning Trust,,school,1DH,10058624,136544
473dea6c-42c8-4029-8cfd-c00c82e52661,Horizon Academy Trust Teacher Training,,school,1OL,10044816,117814
3d23bc11-45e8-4693-a602-4e23f1e6013f,Huddersfield Horizon SCITT,South Pennine Academies,school,2EX,10058690,
f0712fbb-cf69-48ca-888a-9fa576004b3a,Hudson Primary School,,school,2F5,10069137,104869
20a41b34-8593-4d0d-9f23-4fa2947dcd84,Hull SCITT,,school,25O,10055359,
f383db0a-84aa-47a7-b3b8-a609bf246330,Hungerhill BFLPT,,school,298,10036542,137899
db3fec4e-92c4-4fed-bc5f-32fca60a28f7,Hursthead Junior School Alliance,,school,27X,10046173,140925
9a73e1f9-68e7-4191-8c98-18cecf39211b,i2i Teaching Partnership,,school,24X,10058582,
44fc1ec5-22b2-4ae1-b45c-b454f8caf418,Ignite Institute,,school,22A,10046195,140896
ca4a5043-6cf1-4c00-8724-cc0b4093502c,Ilkley All Saints' Teacher Training Partnership,,school,2DX,10068642,107309
b2a98436-c6fb-4b60-ad2b-d92e677a192b,Illuminate Minds Trust,,school,8C4,10040974,
54b56d09-9f08-4088-92e7-4d4138be40fb,Inclusive Schools Trust,,school,2JE,10064197,144144
f5875ccd-894f-4194-ba91-a626ad112ea8,Initio Learning Trust,,school,1I2,10060921,141757
74589043-6feb-4fda-b307-efc6b17d3c30,Insignis Academy Trust SCITT,,school,3I5,10034108,136845
6763eef1-bc29-4f16-89fd-8c7160c0f6ff,Inspire Education Trust,,school,3I2,10061026,143535
172b3fef-9319-4ab7-804e-73fdf171b978,Inspire Partnership Academy Trust,,school,5I2,10064647,
228088da-e0f0-4afd-bf05-27e071433c7a,Inspiring Future Teachers,HISP Multi Academy Trust,school,3Y3,10058640,
dcaa8c60-d95b-4d1c-a120-c01ddc58a4a4,Inspiring Leaders - Teacher Training,Inspiring Leaders Ltd,school,3A1,10088528,
e5a84096-368e-4e5b-89c2-1ff358835504,Inspiring Leaders Primary (Derbyshire),,school,5W1,10088528,148428
d02a9153-3edb-47d2-a867-7fcc212fe464,Inspiring Leaders Primary (Leicester and Rutland),,school,1BJ,10055365,
e2b6cccc-50d0-439d-9d63-008a9a33c421,Inspiring Leaders Primary (Nottinghamshire),,school,24H,10088528,
7375156f-e4b2-4050-91da-b81973628d2d,"Inspiring Leaders Secondary (Leicestershire, Rutland and Northampton)",,school,4R4,10088528,
5558404b-8de5-4c72-9b5a-ef4d15efd94d,Inspiring Leaders Secondary (Nottingham and Derbyshire),,school,2A5,10088528,
f8658bea-353d-4ac5-b854-0b8cbe83337e,Invictus Education Trust,,school,2I2,10047463,141342
797c5850-b3cb-43c4-acc8-06b87c3c999a,Ironstone Academy Trust SCITT,,school,3I4,10060801,
6f52c8f2-0ffa-483e-9ff1-5c60645fb594,Jewish Schools Direct Primary Consortium (LSJS),,school,1CP,10082385,146663
3b6a665f-d03b-4c56-8591-9bf33ac72c8a,John Donne Primary School,,school,1DS,10044489,140507
8f34db2d-77da-4333-90df-8d318f6899d5,John Taylor High School,,school,1L6,10032188,136323
90024f78-7f9a-476c-a99d-8739818d2e95,Josie Thirkell Institute of Education,,school,1GW,10048068,141563
90ca45e6-702f-4e67-bcfd-a4ed2289cd10,Keele and North Staffordshire Teacher Education,Shaw Education Trust,school,24J,10060817,
7cd838a5-6672-4f50-8ccf-834f0d9d6834,Keele and North Staffordshire Teacher Education,Shaw Education Trust,school,5S3,10060817,146635
8bce8a16-879c-4cd0-b835-e70962ca873f,Kent and Medway Training,,school,K30,10052832,
778339e7-0693-43b2-8352-1b6bdde95bc8,Kent Catholic Schools' Partnership Initial Teacher Training,,school,4K1,10060024,141217
049c148d-0291-42f7-aec5-9389f6d7fb83,Kent Oaks Consortium,,school,2CC,10030458,136128
ca959eb8-4ece-4c4b-987d-6ad3ab37668e,Kent Oaks Consortium with the University of Sussex,,school,2O2,10030458,136128
5b842429-f2cd-48bf-aee2-0ff8725d3d9e,King Edward's Consortium,,school,K50,10065300,
44a6a97c-c2f2-4d5b-b74f-f2a64281af58,King's College London (University of London),,hei,K60,10003645,
af7a5d46-69a7-45c6-a7b2-19a71813ce57,King's Group Academies,,school,1AS,10063058,144093
5b0609a6-0f04-43ca-9600-e43ef7531c16,Kingsbridge EIP SCITT,Community First Academy Trust,school,1S2,10054033,
e62369a5-7d57-4d16-98cb-fddf3e7a023b,Kingston University,Kingston University Higher Education Corporation,hei,K84,10003678,
cde0b61d-97ad-4584-a982-7cf2881c02fb,Kirklees and Calderdale SCITT,,school,1WK,10003692,
0c43216e-9540-4514-81f5-89a59a88d299,Laidlaw Teacher Training Partnership,,school,4B4,10005732,147670
e37d0d66-8951-4870-b694-b66de784ef91,Lampton LWA SCITT,,school,2AY,10031352,
a7044391-1de4-40da-ae43-f39ce6f1d731,Landau Forte Teacher Training,,school,186,10018562,135120
6e8723d3-a4ef-457c-b688-7e584d59c565,LDST North West Teacher Training,,school,4L2,10060879,143457
f92bab0d-b1ce-4fba-9093-62ebc89e7c32,LEARN with FA1,,school,3L1,10060074,138851
dd6ce385-7db7-4ae2-9b25-f7d7ac94081d,Learn-AT School Direct,,school,237,10007796,145203
fd5d8264-a195-41c4-b295-73f9a110cf2a,Learners First Schools Partnership,,school,1GX,10045188,140646
8c9524ce-ec4b-4488-bec5-78915db8dd66,Learning In Harmony Teacher Training,,school,2H5,10046984,148825
b422d5d0-1f27-43e3-9243-44df1103314b,Leeds Beckett University,Leeds Beckett University,hei,L27,10003861,
32b7ec65-65f7-42f9-a9b4-2287bb7c793b,Leeds SCITT,,school,L26,10003863,
5c42e17e-0c3f-4593-ba7e-aad362838d2a,Leeds Trinity University,Leeds Trinity University,hei,L24,10003863,133838
d1682905-f839-4eb2-b820-ebdaff3fe34c,Leicester & Leicestershire SCITT,,school,L35,10046132,
ac82064a-7143-4963-a21d-6c3b31b612db,Leicester & Leicestershire SCITT,,school,L33,10055113,
13e98c52-9b46-4220-95ce-3b2fac082fd7,Leicestershire and Rutland Initial Teacher Training,,school,5L3,10024318,
63d9003d-6c0f-4f47-b243-2363c1e59f4a,Lift Schools: East,,school,2CG,10033736,138982
1a8e8524-a829-452a-9b4e-cd422cebcded,Lift Schools: London and South,,school,2CH,10033736,138982
2c8fcfcb-ac2a-42d7-8808-3b4f4a897a5f,Lift Schools: Midlands,,school,2CJ,10033736,138982
9d4681e3-95f4-49f0-8293-c138f0b853c5,Lift Schools: North,,school,2CK,10033736,138982
facaa96c-8b75-42f3-8b7f-6da861ca3772,Lift Schools: South West,,school,20,10033736,138982
74c6236c-c401-402b-b3a1-01b8b30b5f7f,Lighthouse Learning Partnership,,school,16Z,10058855,16340
f4a0edc6-492d-4c2d-8960-84f6e8f981ac,Lime Trust,,school,3L2,10060895,141734
5b012bb8-2e9e-4e49-bef1-5179c09d1241,Lincolnshire Gateway Academies Trust,,school,3L7,10059809,
4c279a8b-dfc9-461e-8932-231975091868,Lincolnshire ITT,,school,25G,10058228,
564dc553-f5ec-480d-b0ec-5cc1cf3b47c2,Lincroft Academy,,school,235,10065849,136471
bbd48b8d-8a4e-4326-b84f-90974a63d70c,Lingfield SCITT,,school,6L2,10059742,
05fc8972-f35f-4786-a8f8-3b8ee0c85ab8,"Linwood Training, Support and Advice",,school,1X3,10017916,113961
a636e2d4-f276-46cf-8747-5918e20f91ac,Lionheart Teach,,school,1O8,10055191,139624
cdf72222-0a27-413d-ad89-b95b117661a7,Little Lever Train to Teach,,school,8J8,10024318,142296
63f17351-e301-4b61-8dad-f63f34e4c135,Littleton CofE Infant School,,school,2HR,10079622,125231
4fc25de7-21d4-4ed1-856d-7174765bca33,Liverpool Hope University,Liverpool Hope University,hei,L46,10003956,133826
2ccb641f-380e-4ded-be58-f1b024ec5db8,Liverpool John Moores University,Liverpool John Moores University,hei,L51,10003957,
7ee5229d-d0e8-4abd-a6af-41c4dbbb559c,Liverpool Teacher Development Partnership,,school,2T3,10006188,104715
5693b1e9-ea62-4964-af0c-83b30ec4557e,London District East SCITT,,school,24M,10064183,140998
5885c110-3192-43d5-83c4-2758723aed02,London District East Teaching School Hub,,school,5U5,10064183,143881
981f4449-01e9-4894-a982-51c32d87fac3,London East Teacher Training Alliance,,school,133,10064599,144236
0ef0aec6-1a79-40c2-b7ee-b77d544825bd,London Metropolitan University,London Metropolitan University,hei,L68,10004048,133816
97ee3c63-2276-4e72-9816-2d2e119a68e7,London School of Jewish Studies (LSJS),London School of Jewish Studies,school,28T,10029147,
90e640cf-e4d5-4f6b-975f-9e59d5c63014,London South Bank University,,hei,L75,10004078,133873
756b8769-1c92-4e03-b9fb-21aa9fdc8d1d,London South Teaching School Hub,,school,8L5,10056990,142178
414d90e2-ee9c-476f-b8d4-8c9405d2b7a3,London West Alliance ITT,,school,1P8,10031352,136341
73228db5-3fe6-420d-bd21-8bd681a06d86,Loreto Grammar School Lead Partner,,school,1H2,10038100,138464
cc512eab-da06-4846-bd70-c6fc4e7b8008,Loughborough Learning Alliance,,school,195,10017095,120352
7db42208-77d0-49d6-9350-71994330e783,Loughborough University,Loughborough University,hei,L79,10004113,133834
d9c56d38-6a1d-4226-9b49-9bf8f847a276,Lumen Christi Catholic Multi Academy Company,,school,6Y6,10060961,141835
121008b3-f0fa-46e2-a292-3495a69b530b,Magnificat Partnership,,school,2L1,10052836,141063
b62edd03-3a5a-40b2-adaf-121a853e8645,Maiden Erlegh Institute,,school,1Y1,10033353,136637
134f12ba-a0c2-4f17-bd1c-3d38901ab8ca,Manchester Metropolitan University,Manchester Metropolitan University,hei,M40,10004180,133844
0eb44a4e-fa86-4faa-b0b4-7709da35f2ba,Manchester Nexus SCITT,The Cranmer Education Trust,school,2EU,10058966,
b2099505-7f52-409b-8df5-a4700c7f0c79,Manchester Prospere Teacher Training,,school,3D2,10046414,139148
05e9c4ed-730a-47a7-a698-9476355534d5,Manchester Trusts and Schools Alliance,,school,1JR,10063039,144131
aaddcfa7-ea5a-4409-8d43-ef1624245fc8,Manor Primary School,,school,1QO,10053803,141858
259d8221-c748-4472-afef-e730ba996ea5,Maplefields Academy (Mainstream and Special Needs),,school,21F,10065849,138634
ef158a7a-227f-4453-a415-6a346e156627,Marlbrook Collaboration of Schools,,school,1Y2,10070800,116684
1646d32a-9981-4355-9552-6c8c367573ae,Medway Valley Training Partnership,,school,1Q5,10035084,118923
4d174904-26f1-4a5a-806a-815dbc233257,Melrose Learning Trust,,school,4M2,10034923,136988
646cdaf1-9754-4958-8f0a-a3ebe5e73367,Mersey Boroughs ITT Partnership,St Mary & St Paul’s CofE Primary School,school,1X8,10045107,
c196354b-e23b-4711-a4c7-caf6d338312f,Mersey Boroughs ITT Partnership (Lead Partner),,school,17Q,10045107,104453
563b020a-719d-430a-b470-ba8ccdd4d9cd,Merseyside Special Schools Alliance,,school,27B,10077028,104751
85182ce8-991c-437e-8103-bd853a0f35ec,Mid Essex Initial Teacher Training,Bridge Academy Trust,school,M82,10058864,
56b8f4c8-c491-4d5c-b113-1fb8569158cd,Mid Somerset Consortium for Teacher Training,Wessex Learning Trust,school,M84,10058347,
855e0ec9-9a16-46bf-8b9b-5e9b80f0628b,Middlefield Primary Academy,,school,1C2,10038094,138595
170908f9-1813-4651-82b8-82cdfd924a19,Middlesex University,Middlesex University,hei,M80,10004351,
7f474fac-c740-45fa-8e47-a041d0d205d3,Milton Hall Primary School,,school,2M1,10069673,115313
4a4a4a3c-81a3-4f4f-9aec-ad0cd020d39c,Morley Exceed Partnership,,school,2ER,10054666,142452
9b087612-bce9-4834-85eb-5746d38bc19d,Mornington Primary School,,school,2K4,10066979,145536
13a37787-6bc3-4021-bf76-91bb32a43b74,Mortimer Primary School,,school,9A8,10072196,108673
db511abb-8fe7-41ce-81ff-4002f1436b14,Mosaic Schools Learning Trust,,school,8A1,10059391,
eadbcb8f-d8ca-4236-ac83-47365714885e,Mowbray Education Trust,,school,8H9,10059338,137617
28f51cee-727b-4353-a8f4-c046c40ec304,Mulberry College of Teaching,Mulberry Schools Trust,school,1CW,10061562,143629
e8a78404-988e-46a2-b773-d79dd12fa004,Mulberry College of Teaching,Mulberry Schools Trust,school,5V5,10064234,
bee164d0-7080-4565-9fb2-d5000991f758,NEAT ITT,,school,1L1,10064236,108526
08d205e5-ca37-490d-8bda-02926a2c0beb,NELTA,Beacon Multi-Academy Trust,school,251,10059409,
b23048de-d271-4950-ac93-4ef970c7e599,Nene Park Academy,,school,6N8,10034976,137082
35924314-c5e2-4c40-a1b6-9be53e1559cd,Newbury ITE Partnership,,school,1RM,10038188,138525
9088be52-9291-416b-9428-5a3efb1769cb,Newcastle University,University of Newcastle Upon Tyne,hei,N21,10007799,133852
2a69d011-5f11-47e9-b807-1dd97ecf421a,Newham Community SCITT,,school,4M4,10068263,
db0fc9f4-62b1-43b0-9c80-dfdb3fadf03b,Newport Junior School,,school,175,10064119,116234
09f82057-4ef6-46b0-a5a7-238e3abd62bd,Nicholas Postgate Catholic Academy Trust,,school,2DW,10053805,142282
afbeced9-e8a6-463a-b030-2890e18d9e91,NIoT: National Institute of Teaching,School-Led Development Trust,other,2N2,10090839,
68670653-5fbc-4edd-9a08-e6b6dd8822cf,NIoT@Alban TSH,,school,1MN,10058506,70182
2ac831ae-6c3e-4d33-b767-5da5bb2e68b3,NIoT@Colyton ESW,,school,4C2,10032336,
67136483-f9b5-47e9-89c7-d7cae7d1f90b,NIoT@David Ross Education Trust,,school,1FE,10007149,137200
32f66867-bb5d-4a6c-8abc-db7649beeaba,NIoT@Harris Initial Teacher Education,,school,1TZ,10090839,135311
f51a1f99-c4d5-437b-b81c-57edc9fe909e,NIoT@Inspiration Trust,,school,2H7,10090839,
f3c5749a-c808-4603-aa7a-a70e3d904523,NIoT@Kernow Initial Teacher Education,,school,21J,10007792,136312
9f94f5d9-cea2-411a-8695-c2c390812f57,NIoT@Laurus Institute,,school,4L3,10054410,
06ece6ab-6b86-478d-9e3c-ef4efb88bd85,NIoT@LearnAT,,school,5J5,10007796,133832
5cf9882e-cc3b-4ca5-95ef-b9c67d5749b2,NIoT@LEO Academy Trust,,school,4L1,10058553,
e9b783d4-6781-43af-8596-34141030f55b,NIoT@Liverpool,,school,3L4,10090839,141565
33d90659-ff92-4c55-b61f-5b7d00be6808,NIoT@North East SCITT,,school,L06,10052835,136451
ee76ce32-e773-4ffd-92e5-51249a2eb2a6,NIoT@Oasis Community Learning,,school,7K9,10090839,139128
e119035b-e063-4474-80ce-b7494151081a,NIoT@Ormiston Teacher Training East,,school,3P4,10090839,
0387ec26-453f-4c90-b9e8-8582c1c64314,NIoT@Ormiston Teacher Training North,,school,24P,10090839,
d6fc3344-2fde-45a2-ba15-42398afea586,NIoT@Ormiston Teacher Training West,,school,2P4,10090839,
c2d21e18-c451-4094-863b-ac99925a8da4,NIoT@Outwood Grange Academies Trust,,school,1GV,10090839,135961
db77fcf3-d0c6-492b-801e-57bb37e5a10d,NIoT@Pen Green Centre,,school,21P,10034200,131232
03175f23-64a7-483b-9cbf-e5867e92e53a,NIoT@Star Academies,,school,2A6,10090839,141565
9995e4d0-1ede-4859-92a2-5bf24a428266,NIoT@Star Academies Graduate Apprentices,,school,5A6,10090839,
0e542f69-2a5e-4e34-aa2d-eb67e20c561f,NIoT@The White Horse Federation,,school,4W2,10034817,137160
8da0e4b5-2681-4026-890e-63effd52a566,NIoT@Trinity Institute of Education,,school,1YF,10029939,136094
46489d32-64ec-4009-b8b1-99aaadf25568,NIoT@Unity,,school,2U6,10058379,
a4fb5941-820c-4fec-9cbf-c9f183950ac1,NIoT@Windsor Academy Trust,,school,2HE,10058502,136618
586e038b-bcc8-4b13-a42f-4eaf32573234,"NITE: National Institute of Teaching & Education, part of Coventry University Group",,hei,C85,10001726,
79bf3486-cc99-49de-a42a-297b1d39ea41,Norbury School,,school,3N2,10080043,102222
cb58e82a-0f1d-4e8d-811f-61186742bff7,Norfolk Teacher Training Centre,City College Norwich,school,N43,10004772,
5ec9b8ad-0379-4a1b-8142-8acb8856f2f6,"Norfolk, Essex and Suffolk Teacher Training (NESTT)",Suffolk County Council,school,S14,10006399,
e4aae01d-4aa1-4ee8-9af4-ee3165cd45ac,North East Partnership SCITT (Physical Education),,school,N55,10003503,
90865ecf-95e6-4804-b656-8c5fd41f3736,North East Schools Teaching Alliance,,school,1ZA,10039055,138845
592fa90f-042f-4968-a8b3-1877c83ae2e5,North Essex Teacher Training (NETT),,school,N46,10020534,
69a7e148-b00b-4809-b532-3aabc852a2a4,North Lincolnshire SCITT Partnership,North Lincolnshire Council,school,N66,10004694,
6b6456bc-c551-4ecd-8fc9-1fed1e74b379,North London New River Teaching Alliance,,school,1JV,10034567,137531
fb91c0bb-6267-4a7f-8eff-96cd0aad7ead,North Star Community Trust,,school,6T6,10058354,
828b2467-9e6a-464b-aa86-665202fa7260,North Tyneside SCITT,North Tyneside Council,school,N73,10004714,
3b2c50e8-49a5-44bc-b45a-21225b05d53e,North West Learning Partnership,,school,13N,10053591,142161
ca64486a-ec92-47a5-8c9c-e9b1e1fafea3,North West Leicestershire,,school,7F6,10055367,
d7327fc4-fc2e-4b21-84b1-210b176d72e2,North West London Train to Teach,,school,4W6,10024318,138457
ce037e27-4c47-4d39-9b4d-0716af368f30,North West SCITT,,school,252,10046861,
193043d3-ddf4-456f-b850-f49d15f92eff,North West SHARES SCITT,,school,N83,10040125,
666de1df-38fa-48e3-958d-26cf90675f83,North Wiltshire SCITT,,school,24U,10058663,
9b4d272d-f003-483d-8328-59de33c27c22,North Worcestershire Teacher Training Hub,,school,19S,10043915,140292
f45b469f-e9c8-47d9-8d4e-34241535a0b8,North Worcestershire Teacher Training Hub,,school,3G4,10040242,139286
a7385db3-28c2-4f2a-8b2e-c31802fd92e9,Northampton Teacher Training Partnership,Northampton School for Boys,school,N42,10031382,
f36d7e8c-f084-4a8e-abbf-a067a3fa10d0,Northampton Teacher Training Partnership,Northampton School for Boys,school,16G,10031382,136299
f62a9ae7-c222-4e36-861d-19ac56dfe963,Northamptonshire Teaching School Hub,,school,1QM,10007901,135317
8b2116a8-1b33-445a-a47e-03ef66c10dc5,Northern Lights Initial Teacher Training,,school,1YQ,10036293,137831
a2c8d9df-02b1-4058-accc-c06d9ee76dfd,Northern Star Initial Teacher Training,,school,255,10057355,
3c1881d6-fd4c-4dda-bcd6-62bdc7693dfb,Northumberland Teacher Training,,school,19E,10035957,137746
d31fc422-6785-4838-98c6-1b29e456fcb2,"Northumbria Art, Craft and Design Partnership",,school,2X6,10001429,108641
bb67077e-e4c1-4bbd-a4e6-5c0ef2aa4c1d,"Notre Dame High School, Norwich",,school,1GT,10036613,137913
7a6cd365-8108-4d01-a6ec-1c8f7ac1115b,Nottingham Catholic Initial Teacher Training Partnership,,school,1YD,10059277,137409
bca8a29c-79d4-44eb-b344-d8e7700b885a,Nottingham Trent University,Nottingham Trent University,hei,N91,10004797,
98c498c1-0233-4a3c-8ebe-e81d58523fb4,Nottinghamshire TORCH SCITT,Nova Education Trust,school,254,10055362,
8fb97228-9f56-4764-b7ac-ddc27b851c81,Nower Hill High School,,school,4N2,10034831,137028
e63a437b-54c7-42b5-ad80-9b88d3bd2596,NWAT Futures Hub,,school,5N2,10060716,136553
d9f145e1-716b-43d3-b4ef-709e6070e735,Oakwood Academy,,school,2CM,10037232,138130
45d6ba3a-f32f-4ec0-b945-4b702a2e70e7,Odyssey Teaching School Hub,,school,1ZB,10032220,136353
6537832a-0410-4222-bcf0-0a711d478ffc,One Cumbria Teaching School Hub,,school,1A3,10058240,135632
4ee024da-b6db-4e60-b482-a012d1d5ea05,One Excellence Trust,,school,3H3,10064612,144542
2666f6c1-a482-45f0-9b23-9a45aff2fcb8,Orange Moon Education,,school,3A7,10054833,140417
61a69fc9-5887-43de-8b56-148357cf0ad8,Oriel ITT Partnership,,school,2LR,10016856,134042
20f285c0-97c2-4328-9dc7-e5c93380d866,Orion Education,,school,3A2,10058616,
2e5efa27-7654-4e1d-95a1-338bbcb9b8c5,Orleans Park Teaching Alliance,,school,2HZ,10038668,138651
f43e79ab-8842-40d7-8d91-f857eabed2f5,Ormiston Rivers Academy,,school,4T4,10034987,137152
0f1a1e7f-6529-4883-840a-4ea4443447cb,Orwell Teacher Training,,school,2HP,10063480,144217
de3adc1a-f85c-403b-ab7a-277e81700fa2,OTT SCITT,River Learning Trust,school,24T,10059630,
bca1fc54-6802-4d9e-bc88-bf7411e25967,Our Lady and St Hubert's Catholic Primary School,,school,262,10049319,141926
8e01bdaa-f895-41bd-87b0-8f039239f869,Our Lady of the Magnificat Multi-Academy,,school,3J3,10060812,143634
84694da5-2dfa-4fef-965e-6c1d0ab9d93b,Owls,,school,2K3,10070946,104863
ec274057-5cee-4880-9ecd-f20abddf60c0,Oxford Brookes University,Oxford Brookes University,hei,O66,10004930,133864
e42fefd6-82d4-4e56-80a4-9b1fd1075ce5,Oxford University,,hei,O33,10007774,
80e1fd5f-7a76-4128-8b7c-b552be8315da,PACE Academy Trust,,school,1O1,10045671,140704
c1fd1ff3-3c10-42ee-a4b5-db6129d2abb6,Palmerston School,,school,1AE,10016906,104748
6665ffd7-d005-48ca-ad28-798a5b11e45a,Park View School,,school,2P1,10059154,136971
7ed82883-fe05-4672-878f-99d921f60b6b,Parkwood Primary School,,school,2HH,10061930,143569
f7eb3a88-cd74-4b36-a485-a494e72010b0,Parmiter's School,,school,1D5,10034176,136899
d1818c88-bd15-4e6b-8ac8-d9f75b93736c,Partnership London SCITT (PLS),Partnership Learning,school,2B1,10053276,
145661ce-83ed-4eae-8176-ece4e0b8aaff,Pathfinder Schools,,school,4P2,10063586,137049
5ac276e8-0f6c-4ccf-80ea-99eaab81d005,Pathfinder Teaching School Hub,,school,1VU,10058625,136617
e8ccd725-dddc-495e-9427-9d743029ada7,Pathways Partnership,,school,27C,10069027,107928
