provider_import_notes,provider__operating_name,provider__legal_name,provider__ukprn,provider__urn,provider__code,provider__accreditation_status,accreditation__number,accreditation__start_date,accreditation__end_date,provider__provider_type,address__address_line_1,address__address_line_2,address__address_line_3,address__town_or_city,address__county,address__postcode,address__latitude,address__longitude,address__note,provider__academic_years_active,provider__academic_year_code,address__uprn,address__latitude_2,address__longitude_2,row_type,address__found,model_fields,os_fields,provider__provider_details_for_name,provider__provider_trading_names
match:market_reg:accreditation,"Norfolk, Essex and Suffolk Teacher Training (NESTT)",Suffolk County Council,10006399,,S14,accredited,5541,2024-08-01T00:00:00Z,,scitt,120 Star Lane,,,Ipswich,Suffolk,IP4 1JN,52.0537304,1.1624869,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.0537304,1.1624869,original,,,,SUFFOLK COUNTY COUNCIL,Suffolk and Norfolk SCITT
match:market_reg:accreditation,North Lincolnshire SCITT Partnership,North Lincolnshire Council,10004694,,N66,accredited,5590,2024-08-01T00:00:00Z,,scitt,Grammar School Road,,,Brigg,,DN20 8AA,53.5543858,-0.4895621,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100051972594,53.5543858,-0.4895621,updated,true,address__address_line_1,organisation_name,NORTH LINCOLNSHIRE COUNCIL,
match:market_reg:accreditation,North Tyneside SCITT,Pele Trust,10004714,,N73,accredited,5567,2024-08-01T00:00:00Z,,scitt,North Tyneside SCITT,Monkhouse Primary School,Wallington Avenue,North Shields,Tyne and Wear,NE30 3SH,54.9880413,-1.5298788,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,54.9880413,-1.5298788,original,,,,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,North Tyneside Adult Learning Service
match:market_reg:accreditation,Northampton Teacher Training Partnership,Northampton School for Boys,10031382,,N42,accredited,5527,2024-08-01T00:00:00Z,,scitt,Billing Road,,,Northampton,,NN1 5RT,52.239253,-0.8666106,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,15028789,52.239253,-0.8666106,updated,true,,,NORTHAMPTON SCHOOL FOR BOYS,
match:market_reg:accreditation,Nottingham Trent University,Nottingham Trent University,10004797,,N91,accredited,1524,2024-08-01T00:00:00Z,,hei,"48, Shakespeare Street",,,Nottingham,,NG1 4FQ,52.9580712,-1.1540226,missing address__town_or_city,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200001392481,52.9580712,-1.1540226,updated,true,provider__legal_name,organisation_name,NOTTINGHAM TRENT UNIVERSITY,
match:market_reg:accreditation,Nottinghamshire TORCH SCITT,Nova Education Trust,10055362,,254,accredited,5662,2024-08-01T00:00:00Z,,scitt,"SIR COLIN CAMPBELL BUILDING, Jubilee Campus",Triumph Road,,Nottingham,Nottinghamshire,NG7 2TU,52.9520961,-1.18617,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.9520961,-1.18617,original,,,,NOVA EDUCATION TRUST,Nova Education Trust (Academy Trust)
match:market_reg:accreditation,OTT SCITT,River Learning Trust,10059630,,24T,accredited,5669,2023-08-01T00:00:00Z,,scitt,OTT SCITT,The Cherwell School,,Marston Ferry Road,Oxford,OX2 7EE,51.7757449,-1.2586363,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.7757449,-1.2586363,original,,,,RIVER LEARNING TRUST,RIVER LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,One Cumbria Teaching School Hub,Changing Lives Learning Trust,10058240,135632,1A3,accredited,5732,2024-08-01T00:00:00Z,,scitt,Ullswater Road,,,Penrith,,CA11 7EG,54.6594658,-2.7581964,,"2026,2025,2024,2023,2021,2020,2019",2026,100110729240,54.6594658,-2.7581964,updated,true,,,CHANGING LIVES LEARNING TRUST,CHANGING LIVES LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,Oxford Brookes University,Oxford Brookes University,10004930,133864,O66,accredited,1526,2024-08-01T00:00:00Z,,hei,Gipsy Lane,Headington,,Oxford,,OX3 0BP,51.755011,-1.224225,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100121297433,51.755011,-1.224225,updated,true,,,OXFORD BROOKES UNIVERSITY,
match:market_reg:accreditation,Oxford University,University of Oxford,10007774,,O33,accredited,1556,2024-08-01T00:00:00Z,,hei,"15, Norham Gardens",,,Oxford,,OX2 6PY,51.7636662,-1.2555731,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10092071739,51.7636662,-1.2555731,updated,true,,,UNIVERSITY OF OXFORD,Oxford University
match:market_reg:accreditation,Partnership London SCITT (PLS),Partnership Learning,10053276,,2B1,accredited,5699,2024-08-01T00:00:00Z,,scitt,Parsloes Avenue,,,Dagenham,,RM9 5QT,51.5486077,0.1340839,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100090979,51.5486077,0.1340839,updated,true,,,PARTNERSHIP LEARNING,Partnership Learning
match:market_reg:accreditation,Pioneers Partnership SCITT,Great Academies Education Trust,10058215,,1Z8,accredited,5678,2024-08-01T00:00:00Z,,scitt,Pioneers Partnership SCITT,"c/o GAA, Broadoak Road",,Ashton-Under-Lyne,Greater Manchester,OL6 8RF,53.5049514,-2.0834187,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.5049514,-2.0834187,original,,,,GREAT ACADEMIES EDUCATION TRUST,Great Academies Education Trust (Academy Trust)
match:market_reg:accreditation,Plymouth Marjon University,University of St Mark and St John,10037449,,P63,accredited,1508,2024-08-01T00:00:00Z,,hei,Derriford Road,Derriford,,Plymouth,,PL6 8BH,50.4197618,-4.1104325,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100041063944,50.4197618,-4.1104325,updated,true,,,UNIVERSITY OF ST MARK & ST JOHN,Plymouth Marjon University
match:market_reg:accreditation,Poole SCITT,TEACH Poole,10057353,,P75,accredited,5505,2024-08-01T00:00:00Z,,scitt,Sherborn Crescent,,,Poole,,BH17 8AP,50.7497638,-1.9652852,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100041095582,50.7497638,-1.9652852,updated,true,address__address_line_1,organisation_name,TEACH POOLE,TEACH Poole (Academy Trust)
match:market_reg:accreditation,Portsmouth SCITT,University of Chichester Academy Trust,10042780,,P82,accredited,5532,2024-08-01T00:00:00Z,,scitt,Tipner Road,,,Portsmouth,,PO2 8QH,50.8223528,-1.0874509,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,1775079431,50.8223528,-1.0874509,updated,true,,,UNIVERSITY OF CHICHESTER (MULTI) ACADEMY TRUST,Portsmouth SCITT
match:market_reg:accreditation,Prestolee SCITT,Prestolee Multi Academy Trust,10055218,,2AS,accredited,5685,2024-08-01T00:00:00Z,,scitt,Prestolee Primary School,Church Road,,Radcliffe,Greater Manchester,M26 1HJ,53.5483669,-2.3708645,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.5483669,-2.3708645,original,,,,PRESTOLEE MULTI ACADEMY TRUST,Prestolee SCITTPrestolee Multi Academy Trust (Academy Trust)
match:market_reg:accreditation,Primary Catholic Partnership SCITT (PCP SCITT),Holy Family Catholic Primary School,10045987,,P85,accredited,5533,2024-08-01T00:00:00Z,,scitt,Mansel Road West,,,Southampton,,SO16 9LP,50.9321675,-1.4669876,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100062511107,50.9321675,-1.4669876,updated,true,provider__legal_name,organisation_name,HOLY FAMILY CATHOLIC PRIMARY SCHOOL - PART OF THE LEARNING FEDERATION PARTNERSHIP OF SCHOOLS,Primary Catholic Partnership SCITT
match:market_reg:accreditation,Prince Henry's and South Worcestershire SCITT,Worcestershire Hills Trust,10032987,,2ET,accredited,5711,2026-08-01T00:00:00Z,,scitt,Victoria Avenue,,,Evesham,,WR11 4QH,52.098898,-1.9416189,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100121278274,52.098898,-1.9416189,updated,true,,,PRINCE HENRY'S HIGH SCHOOL,
match:market_reg:accreditation,REAch Teach Primary Partnership,REAch2 Academy Trust,10060390,100706,1QU,accredited,5729,2024-08-01T00:00:00Z,,scitt,Henhurst Ridge,,,Burton On Trent,,DE13 9TQ,52.8140281,-1.6371359,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10094374604,52.8140281,-1.6371359,updated,true,address__address_line_1,organisation_name,REACH2 ACADEMY TRUST,REACH2 ACADEMY TRUST (Academy Trust)
match:market_reg:accreditation,Red Kite Teacher Training,Red Kite Learning Trust,10054307,,2B9,accredited,5706,2024-08-01T00:00:00Z,,scitt,Red Kite Learning Trust,Pannal Ash Road,,Harrogate,North Yorkshire,HG2 9PH,53.9780284,-1.5521188,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.9780284,-1.5521188,original,,,,RED KITE LEARNING TRUST,Red Kite Learning Trust (Academy Trust)
match:market_reg:accreditation,Ripley ITT,The Bay Learning Trust,10058677,,R23,accredited,5648,2024-08-01T00:00:00Z,,scitt,Ashton Road,,,Lancaster,,LA1 4RS,54.0390665,-2.8007533,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10009273129,54.0390665,-2.8007533,updated,true,,,THE BAY LEARNING TRUST,THE BAY LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,SCITT in East London Schools (SCITTELS),Colegrave Primary School,10046003,,S17,accredited,5535,2024-08-01T00:00:00Z,,scitt,Henniker Road,,,London,,E15 1JY,51.548543,0.001612,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10009001075,51.548543,0.001612,updated,true,provider__legal_name,organisation_name,COLEGRAVE PRIMARY SCHOOL,School Centred Initial Teacher Training in East London Schools (SCITTELS)
match:market_reg:accreditation,Sacred Heart Newcastle SCITT,Bishop Bewick Catholic Education Trust,10059424,,2BA,accredited,5705,2024-08-01T00:00:00Z,,scitt,Fenhall Hall Drive,,,Fenham,Newcastle upon Tyne,NE4 9YH,54.9836554,-1.6572924,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,54.9836554,-1.6572924,original,,,,BISHOP BEWICK CATHOLIC EDUCATION TRUST,BISHOP BEWICK CATHOLIC EDUCATION TRUST (Academy Trust)
match:market_reg:accreditation,Somerset SCITT Consortium,Somerset Council,10005959,,S31,accredited,5538,2024-08-01T00:00:00Z,,scitt,Broughton House,Blackbrook Park Avenue,,Taunton,,TA1 2PX,51.0139743,-3.0692804,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10002704744,51.0139743,-3.0692804,updated,true,address__address_line_1,address_line_1,SOMERSET COUNCIL,Somerset Council
match:market_reg:accreditation,South Birmingham SCITT,Summit Learning Trust,10058342,,N32,accredited,5611,2024-08-01T00:00:00Z,,scitt,Widney Manor Road,,,Solihull,,B91 3WR,52.4057217,-1.7728004,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100071580044,52.4057217,-1.7728004,updated,true,,,SUMMIT LEARNING TRUST,SUMMIT LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,"St Mary's University, Twickenham",St Mary's University,10007843,133895,S64,accredited,1530,2024-08-01T00:00:00Z,,hei,Waldegrave Road,,,Twickenham,,TW1 4SX,51.4362989,-0.3345,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100023392499,51.4362989,-0.3345,updated,true,,,"ST MARY'S UNIVERSITY, TWICKENHAM",
match:market_reg:accreditation,Stockton SCITT,Stockton-On-Tees Borough Council,10006337,,S60,accredited,5607,2024-08-01T00:00:00Z,,scitt,Block B - The Education Centre at SSFC,Bishopton Road West,,Stockton-on-Tees,Cleveland,TS19 0QD,54.5705265,-1.3421895,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,54.5705265,-1.3421895,original,,,,STOCKTON-ON-TEES BOROUGH COUNCIL,
match:market_reg:accreditation,Stourport SCITT,Severn Academies Educational Trust,10058732,,S95,accredited,5634,2024-08-01T00:00:00Z,,scitt,Minster Road,,,Stourport On Severn,,DY13 8AX,52.3596058,-2.2714492,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100121348140,52.3596058,-2.2714492,updated,true,,,SEVERN ACADEMIES EDUCATIONAL TRUST,Severn Academies Educational Trust (Academy Trust)
match:market_reg:accreditation,Surrey South Farnham SCITT,South Farnham Educational Trust,10054050,,13S,accredited,5579,2024-08-01T00:00:00Z,,scitt,Menin Way,,,,Farnham,GU9 8DY,51.2093722,-0.7859651,missing address__town_or_city,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.2093722,-0.7859651,original,,,,SOUTH FARNHAM EDUCATIONAL TRUST,
match:market_reg:accreditation,TKAT SCITT,The Kemnal Academies Trust,10058343,,K13,accredited,5578,2024-08-01T00:00:00Z,,scitt,Sevenoaks Way,,,Sidcup,,DA14 5AA,51.4120189,0.1104716,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100023528723,51.4120189,0.1104716,updated,true,,,THE KEMNAL ACADEMIES TRUST1,THE KEMNAL ACADEMIES TRUST (Academy Trust)
match:market_reg:accreditation,Teach East,Four Cs MAT,10058314,,T11,accredited,5631,2026-08-01T00:00:00Z,,scitt,Helpston Road,Glinton,,Peterborough,,PE6 7JX,52.638215,-0.303794,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100091534869,52.638215,-0.303794,updated,true,,,FOUR CS MAT,FOUR CS MAT (Academy Trust)
match:market_reg:accreditation,Teach First,Teach First,10024318,,1TF,accredited,5719,2024-08-01T00:00:00Z,,scitt,"6, Mitre Passage",,,London,,SE10 0ER,51.5008867,0.0071383,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10010251442,51.5008867,0.0071383,updated,true,provider__legal_name,organisation_name,TEACH FIRST,
match:market_reg:accreditation,Teach West London Teaching School Hub,Twyford CofE Academies Trust,10035500,101933,1KV,accredited,5737,2024-08-01T00:00:00Z,,scitt,c/o Ada Lovelace High School,Park View Road,,Ealing,London,W5 2JX,51.5194608,-0.2953351,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.5194608,-0.2953351,original,,,,TWYFORD CHURCH OF ENGLAND HIGH SCHOOL,
match:market_reg:accreditation,Teaching London: LDBS SCITT,"Christ Church Primary School, Hampstead",10074742,,L59,accredited,5523,2024-08-01T00:00:00Z,,scitt,"2, West End Lane",,,London,,NW6 4NT,51.5385252,-0.19312,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,5006260,51.5385252,-0.19312,updated,true,,,"CHRIST CHURCH PRIMARY SCHOOL, HAMPSTEAD",
match:market_reg:accreditation,Ted Wragg Teacher Training Partnership,Ted Wragg Multi Academy Trust,10060466,,S66,accredited,5540,2024-08-01T00:00:00Z,,scitt,Hatherleigh Road,,,Exeter,,EX2 9JU,50.754748,-3.399884,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10023117306,50.754748,-3.399884,updated,true,,,THE TED WRAGG MULTI ACADEMY TRUST,THE TED WRAGG MULTI ACADEMY TRUST (Academy Trust)
match:market_reg:accreditation,Teesside University,Teesside University,10007161,,3S1,accredited,1587,2024-08-01T00:00:00Z,,hei,Digital Life,Southfield Road,,Middlesbrough,,TS1 3BX,54.5706753,-1.2352671,,"2026,2025,2024,2023,2022,2021",2026,10096378720,54.5706753,-1.2352671,updated,true,provider__legal_name,organisation_name,TEESSIDE UNIVERSITY,
match:market_reg:accreditation,Tes Institute,Tes Institute Limited,10035578,,H40,accredited,5708,2024-08-01T00:00:00Z,,scitt,"Tes Global, St Paul's Place,","Norfolk Street, Sheffield,",,Sheffield,,S1 2JE,53.378727,-1.4696371,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.378727,-1.4696371,original,,,,TES INSTITUTE LIMITED,Tes Institute
match:market_reg:accreditation,The Coventry SCITT,Sidney Stringer Multi Academy Trust,10058243,,2A7,accredited,5691,2024-08-01T00:00:00Z,,scitt,"2, Primrose Hill Street",,,Coventry,,CV1 5LY,52.4126327,-1.5028245,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10091717090,52.4126327,-1.5028245,updated,true,address__address_line_1,organisation_name,SIDNEY STRINGER MULTI ACADEMY TRUST,SIDNEY STRINGER MULTI ACADEMY TRUST (Academy Trust)
match:market_reg:accreditation,The Grand Union Training Partnership,Tove Learning Trust,10058513,,G60,accredited,5519,2024-08-01T00:00:00Z,,scitt,Brackley Road,,,Towcester,,NN12 6DJ,52.1321477,-0.9931005,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100032140373,52.1321477,-0.9931005,updated,true,address__address_line_1,organisation_name,TOVE LEARNING TRUST,TOVE LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,The John Taylor SCITT,The John Taylor MAT,10057362,,24V,accredited,5667,2024-08-01T00:00:00Z,,scitt,John Taylor High School,Dunstall Road,,Barton under Needwood,Staffordshire,DE13 8AX,52.7663273,-1.7182887,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.7663273,-1.7182887,original,,,,JOHN TAYLOR MAT,John Taylor MAT (Academy Trust)
match:market_reg:accreditation,The Royal Borough of Windsor and Maidenhead SCITT,The Royal Borough of Windsor & Maidenhead,10005550,,1WM,accredited,5629,2024-08-01T00:00:00Z,,scitt,Town Hall,St. Ives Road,,Maidenhead,,SL6 1RF,51.5223866,-0.7185167,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10012321791,51.5223866,-0.7185167,updated,true,,,ROYAL BOROUGH OF WINDSOR AND MAIDENHEAD,
match:market_reg:accreditation,The Sheffield SCITT,St Clare Catholic Multi Academy Trust,10037587,,S97,accredited,5647,2024-08-01T00:00:00Z,,scitt,Oakbrook,Fulwood Road,,Sheffield,,S10 3BT,53.3719804,-1.5195327,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100052082782,53.3719804,-1.5195327,updated,true,,,NOTRE DAME HIGH SCHOOL,The Sheffield SCITT
match:market_reg:accreditation,"UCL, University College London",University College London (UCL),10007784,,U80,accredited,1584,2024-08-01T00:00:00Z,,hei,Gower Street,,,London,,WC1E 6BT,51.5245592,-0.1340401,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,5148596,51.5245592,-0.1340401,updated,true,,,UNIVERSITY COLLEGE LONDON,UCL
match:market_reg:accreditation,United Teaching National SCITT,United Learning Trust,10037395,130912,1A9,accredited,5674,2024-08-01T00:00:00Z,,scitt,Head Office - c/o Paddington Academy,50 Marylands Road,,London,Greater London,W9 2DR,51.5252497,-0.1937846,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.5252497,-0.1937846,original,,,,UNITED LEARNING TRUST,
match:market_reg:accreditation,University Centre Farnborough,Farnborough College of Technology,10002412,,2F3,accredited,5725,2023-08-01T00:00:00Z,,scitt,Civic Offices,Harlington Way,,Fleet,,GU51 4AE,51.279731,-0.8464588,,"2026,2025,2024,2023,2021,2020,2019",2026,200001014946,51.279731,-0.8464588,updated,true,,,FARNBOROUGH COLLEGE OF TECHNOLOGY,
match:market_reg:accreditation,University of Bedfordshire,University of Bedfordshire,10007152,,B22,accredited,1582,2024-08-01T00:00:00Z,,hei,Polhill Avenue,,,Bedford,,MK41 9EA,52.1414835,-0.4430177,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100080996541,52.1414835,-0.4430177,updated,true,,,UNIVERSITY OF BEDFORDSHIRE,
match:market_reg:accreditation,University of Birmingham,University of Birmingham,10006840,133784,B32,accredited,1537,2024-08-01T00:00:00Z,,hei,Admissions,The University of Birmingham,,Edgbaston,Birmingham,B15 2TT,52.4492736,-1.930777,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.4492736,-1.930777,original,address_line_1 has issues,,,THE UNIVERSITY OF BIRMINGHAM,University of Birmingham
match:market_reg:accreditation,University of Brighton,University of Brighton,10000886,133796,B72,accredited,1538,2024-08-01T00:00:00Z,,hei,Mithras House,Lewes Road,,Brighton,,BN2 4AT,50.8420449,-0.1198916,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,22172881,50.8420449,-0.1198916,updated,true,,,UNIVERSITY OF BRIGHTON,
match:market_reg:accreditation,University of Bristol,University of Bristol,10007786,,B78,accredited,1539,2024-08-01T00:00:00Z,,hei,University of Bristol,"School of Education, 35 Berkeley Square",,Bristol,,BS8 1JA,51.4549891,-2.60494,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.4549891,-2.60494,original,,,,UNIVERSITY OF BRISTOL,
match:market_reg:accreditation,University of Buckingham,University of Buckingham,10007787,,2Z3,accredited,1581,2024-08-01T00:00:00Z,,hei,Yeomanry House,Hunter Street,,Buckingham,,MK18 1EG,51.9953909,-0.9916666,,"2026,2025,2024,2023",2026,766241922,51.9953909,-0.9916666,updated,true,,,THE UNIVERSITY OF BUCKINGHAM,University of Buckingham
match:market_reg:accreditation,University of Cambridge,University of Cambridge,10007788,,C05,accredited,1540,2024-08-01T00:00:00Z,,hei,"184, Hills Road",,,Cambridge,,CB2 8PQ,52.1866982,0.1368386,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10002567138,52.1866982,0.1368386,updated,true,address__address_line_1,organisation_name,UNIVERSITY OF CAMBRIDGE,University of CambridgeCambridge University
match:market_reg:accreditation,University of Chester,University of Chester,10007848,,C55,accredited,1507,2024-08-01T00:00:00Z,,hei,Grosvenor House,Parkgate Road,,Chester,,CH1 4BJ,53.2002807,-2.8998193,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10012218986,53.2002807,-2.8998193,updated,true,,,UNIVERSITY OF CHESTER,
match:market_reg:accreditation,University of Chichester,University of Chichester,10007137,133868,C58,accredited,1533,2024-08-01T00:00:00Z,,hei,Bognor Regis Campus,Upper Bognor Road,,Bognor Regis,,PO21 1HR,50.7889941,-0.6650175,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200002707728,50.7889941,-0.6650175,updated,true,,,THE UNIVERSITY OF CHICHESTER,University of Chichester
match:market_reg:accreditation,University of Cumbria,University of Cumbria,10007842,,C99,accredited,1529,2026-08-01T00:00:00Z,,hei,Fusehill Street,,,Carlisle,,CA1 2HH,54.890876,-2.922234,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10008682257,54.890876,-2.922234,updated,true,provider__legal_name,organisation_name,THE UNIVERSITY OF CUMBRIA,
match:market_reg:accreditation,University of Derby,University of Derby,10007851,133811,D39,accredited,1542,2024-08-01T00:00:00Z,,hei,Kedleston Road,,,Derby,,DE22 1GB,52.9378882,-1.4971764,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100032257096,52.9378882,-1.4971764,updated,true,,,UNIVERSITY OF DERBY,
match:market_reg:accreditation,University of East Anglia,University of East Anglia,10007789,133853,E14,accredited,1544,2026-08-01T00:00:00Z,,hei,University of East Anglia,Norwich Research Park,,Norwich,Norfolk,NR4 7TJ,52.6220523,1.2410838,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.6220523,1.2410838,original,,,,THE UNIVERSITY OF EAST ANGLIA,University of East Anglia
match:market_reg:accreditation,University of East London,University of East London,10007144,,E28,accredited,1545,2024-08-01T00:00:00Z,,hei,Water Lane,,,London,,E15 4LZ,51.5441946,0.0095191,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,46255514,51.5441946,0.0095191,updated,true,,,UNIVERSITY OF EAST LONDON,The University of East LondonThe University of East London Higher Education Corporation
match:market_reg:accreditation,University of Exeter,University of Exeter,10007792,,E84,accredited,1546,2024-08-01T00:00:00Z,,hei,The Innovation Centre,"University Of Exeter Campus, Rennes Drive",,Exeter,,EX4 4RN,50.7382287,-3.5303287,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10023123829,50.7382287,-3.5303287,updated,true,provider__legal_name,organisation_name,UNIVERSITY OF EXETER,
match:market_reg:accreditation,University of Gloucestershire,University of Gloucestershire,10007145,,G50,accredited,1547,2024-08-01T00:00:00Z,,hei,Pittville Student Village,Albert Road,,Cheltenham,,GL52 3JG,51.8872839,-2.089076,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100121233356,51.8872839,-2.089076,updated,true,,,UNIVERSITY OF GLOUCESTERSHIRE,
match:market_reg:accreditation,University of Greenwich,University of Greenwich,10007146,,G70,accredited,1548,2026-08-01T00:00:00Z,,hei,"Southwood Site, Avery Hill Campus",Avery Hill Road,,London,,SE9 2UG,51.4458905,0.0796007,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10010246128,51.4458905,0.0796007,updated,true,,,UNIVERSITY OF GREENWICH,
match:market_reg:accreditation,University of Hertfordshire,University of Hertfordshire,10007147,133783,H36,accredited,1549,2024-08-01T00:00:00Z,,hei,University of Hertfordshire,,,Hatfield,Hertfordshire,AL10 9AB,51.7518204,-0.2387957,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.7518204,-0.2387957,original,,,,UNIVERSITY OF HERTFORDSHIRE,University of Hertfordshire
match:market_reg:accreditation,University of Huddersfield,University of Huddersfield,10007148,133822,H60,accredited,1550,2024-08-01T00:00:00Z,,hei,Queensgate,,,Huddersfield,,HD1 3DH,53.6428285,-1.7780981,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,83058193,53.6428285,-1.7780981,updated,true,,,THE UNIVERSITY OF HUDDERSFIELD,University of Huddersfield
match:market_reg:accreditation,University of Leicester,University of Leicester,10007796,,L34,accredited,1553,2024-08-01T00:00:00Z,,hei,University Road,,,Leicester,,LE1 7RH,52.6213031,-1.1240482,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,2465074445,52.6213031,-1.1240482,updated,true,,,THE UNIVERSITY OF LEICESTER,University of Leicester
match:market_reg:accreditation,University of Manchester,University of Manchester,10007798,,M20,accredited,1554,2024-08-01T00:00:00Z,,hei,Oxford Road,,,Manchester,,M13 9PL,53.4733457,-2.235812,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,77118459,53.4733457,-2.235812,updated,true,,,THE UNIVERSITY OF MANCHESTER,University of Manchester
match:market_reg:accreditation,University of Newcastle Upon Tyne,University of Newcastle Upon Tyne,10007799,133852,N21,accredited,1577,2024-08-01T00:00:00Z,,hei,Claremont Road,,,Newcastle Upon Tyne,,NE1 7RU,54.9789749,-1.6135961,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,4510065763,54.9789749,-1.6135961,updated,true,,,UNIVERSITY OF NEWCASTLE UPON TYNE,Newcastle University
match:market_reg:accreditation,University of Northampton,University of Northampton,10007138,,N38,accredited,1534,2024-08-01T00:00:00Z,,hei,University Drive,,,Northampton,,NN1 5PH,52.2304821,-0.8869036,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,15127116,52.2304821,-0.8869036,updated,true,,,"UNIVERSITY OF NORTHAMPTON, THE",The University of NorthamptonUniversity of Northampton
match:market_reg:accreditation,University of Northumbria at Newcastle,University of Northumbria at Newcastle,10001282,,N77,accredited,1572,2024-08-01T00:00:00Z,,hei,Pandon Building,Northumbria University,,Newcastle upon Tyne,Tyne and Wear,NE2 1XE,54.9777316,-1.6044697,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,54.9777316,-1.6044697,original,,,,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE,
match:market_reg:accreditation,University of Nottingham,University of Nottingham,10007154,,N84,accredited,1555,2024-08-01T00:00:00Z,,hei,Wollaton Road,,,Nottingham,,NG8 1BB,52.9519817,-1.1862738,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200001412812,52.9519817,-1.1862738,updated,true,,,"UNIVERSITY OF NOTTINGHAM, THE",
match:market_reg:accreditation,University of Portsmouth,University of Portsmouth,10007155,,P80,accredited,1558,2024-08-01T00:00:00Z,,hei,St. George's Building,"141, High Street",,Portsmouth,,PO1 2HY,50.792441,-1.1000846,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,1775038440,50.792441,-1.1000846,updated,true,,,UNIVERSITY OF PORTSMOUTH,
